user_id,session_id,timestamp,event,device,region
1114,S1114,2024-08-30 17:33:00,search,desktop,IL
1114,S1114,2024-08-30 17:33:00,view_flights,desktop,IL
1114,S1114,2024-08-30 17:33:00,select_flight,desktop,IL
1114,S1114,2024-08-30 17:33:00,add_bags,desktop,IL
1115,S1115,2024-06-29 22:29:00,search,desktop,EG
1115,S1115,2024-06-29 22:29:00,view_flights,desktop,EG
1115,S1115,2024-06-29 22:29:00,select_flight,desktop,EG
1115,S1115,2024-06-29 22:29:00,add_bags,desktop,EG
1116,S1116,2024-03-02 23:12:00,search,desktop,SG
1116,S1116,2024-03-02 23:12:00,view_flights,desktop,SG
1116,S1116,2024-03-02 23:12:00,select_flight,desktop,SG
1117,S1117,2024-04-08 06:47:00,search,mobile,TR
1117,S1117,2024-04-08 06:47:00,view_flights,mobile,TR
1117,S1117,2024-04-08 06:47:00,select_flight,mobile,TR
1118,S1118,2024-11-01 09:06:00,search,desktop,IL
1118,S1118,2024-11-01 09:06:00,view_flights,desktop,IL
1118,S1118,2024-11-01 09:06:00,select_flight,desktop,IL
1118,S1118,2024-11-01 09:06:00,add_bags,desktop,IL
1118,S1118,2024-11-01 09:06:00,checkout,desktop,IL
1118,S1118,2024-11-01 09:06:00,confirmation,desktop,IL
1119,S1119,2024-04-01 09:00:00,search,desktop,ZA
1119,S1119,2024-04-01 09:00:00,view_flights,desktop,ZA
1119,S1119,2024-04-01 09:00:00,select_flight,desktop,ZA
1119,S1119,2024-04-01 09:00:00,add_bags,desktop,ZA
1120,S1120,2024-01-28 17:18:00,search,mobile,NZ
1120,S1120,2024-01-28 17:18:00,view_flights,mobile,NZ
1121,S1121,2024-10-20 09:30:00,search,desktop,IT
1121,S1121,2024-10-20 09:30:00,view_flights,desktop,IT
1122,S1122,2024-01-27 08:55:00,search,desktop,CH
1122,S1122,2024-01-27 08:55:00,view_flights,desktop,CH
1122,S1122,2024-01-27 08:55:00,select_flight,desktop,CH
1123,S1123,2024-09-08 02:36:00,search,mobile,DE
1123,S1123,2024-09-08 02:36:00,view_flights,mobile,DE
1123,S1123,2024-09-08 02:36:00,select_flight,mobile,DE
1123,S1123,2024-09-08 02:36:00,add_bags,mobile,DE
1123,S1123,2024-09-08 02:36:00,checkout,mobile,DE
1124,S1124,2024-06-04 02:15:00,search,mobile,CN
1124,S1124,2024-06-04 02:15:00,view_flights,mobile,CN
1124,S1124,2024-06-04 02:15:00,select_flight,mobile,CN
1124,S1124,2024-06-04 02:15:00,add_bags,mobile,CN
1124,S1124,2024-06-04 02:15:00,checkout,mobile,CN
1124,S1124,2024-06-04 02:15:00,confirmation,mobile,CN
1125,S1125,2024-11-12 07:49:00,search,desktop,AR
1125,S1125,2024-11-12 07:49:00,view_flights,desktop,AR
1125,S1125,2024-11-12 07:49:00,select_flight,desktop,AR
1125,S1125,2024-11-12 07:49:00,add_bags,desktop,AR
1125,S1125,2024-11-12 07:49:00,checkout,desktop,AR
1125,S1125,2024-11-12 07:49:00,confirmation,desktop,AR
1126,S1126,2024-06-01 18:27:00,search,desktop,PT
1126,S1126,2024-06-01 18:27:00,view_flights,desktop,PT
1126,S1126,2024-06-01 18:27:00,select_flight,desktop,PT
1126,S1126,2024-06-01 18:27:00,add_bags,desktop,PT
1126,S1126,2024-06-01 18:27:00,checkout,desktop,PT
1127,S1127,2024-04-16 20:13:00,search,mobile,CL
1127,S1127,2024-04-16 20:13:00,view_flights,mobile,CL
1128,S1128,2024-03-29 17:04:00,search,mobile,KR
1128,S1128,2024-03-29 17:04:00,view_flights,mobile,KR
1128,S1128,2024-03-29 17:04:00,select_flight,mobile,KR
1129,S1129,2024-12-18 19:30:00,search,mobile,DK
1129,S1129,2024-12-18 19:30:00,view_flights,mobile,DK
1129,S1129,2024-12-18 19:30:00,select_flight,mobile,DK
1129,S1129,2024-12-18 19:30:00,add_bags,mobile,DK
1129,S1129,2024-12-18 19:30:00,checkout,mobile,DK
1130,S1130,2024-12-27 09:44:00,search,mobile,ZA
1130,S1130,2024-12-27 09:44:00,view_flights,mobile,ZA
1130,S1130,2024-12-27 09:44:00,select_flight,mobile,ZA
1130,S1130,2024-12-27 09:44:00,add_bags,mobile,ZA
1131,S1131,2024-11-16 18:42:00,search,mobile,ZA
1131,S1131,2024-11-16 18:42:00,view_flights,mobile,ZA
1131,S1131,2024-11-16 18:42:00,select_flight,mobile,ZA
1131,S1131,2024-11-16 18:42:00,add_bags,mobile,ZA
1132,S1132,2024-04-25 20:09:00,search,desktop,ES
1132,S1132,2024-04-25 20:09:00,view_flights,desktop,ES
1132,S1132,2024-04-25 20:09:00,select_flight,desktop,ES
1132,S1132,2024-04-25 20:09:00,add_bags,desktop,ES
1132,S1132,2024-04-25 20:09:00,checkout,desktop,ES
1132,S1132,2024-04-25 20:09:00,confirmation,desktop,ES
1133,S1133,2024-03-25 09:38:00,search,mobile,DE
1133,S1133,2024-03-25 09:38:00,view_flights,mobile,DE
1134,S1134,2024-08-27 22:19:00,search,desktop,PT
1134,S1134,2024-08-27 22:19:00,view_flights,desktop,PT
1135,S1135,2024-09-09 14:05:00,search,desktop,PH
1135,S1135,2024-09-09 14:05:00,view_flights,desktop,PH
1135,S1135,2024-09-09 14:05:00,select_flight,desktop,PH
1135,S1135,2024-09-09 14:05:00,add_bags,desktop,PH
1135,S1135,2024-09-09 14:05:00,checkout,desktop,PH
1135,S1135,2024-09-09 14:05:00,confirmation,desktop,PH
1136,S1136,2024-11-05 08:01:00,search,mobile,PL
1136,S1136,2024-11-05 08:01:00,view_flights,mobile,PL
1136,S1136,2024-11-05 08:01:00,select_flight,mobile,PL
1136,S1136,2024-11-05 08:01:00,add_bags,mobile,PL
1137,S1137,2024-01-11 21:52:00,search,mobile,SA
1137,S1137,2024-01-11 21:52:00,view_flights,mobile,SA
1137,S1137,2024-01-11 21:52:00,select_flight,mobile,SA
1137,S1137,2024-01-11 21:52:00,add_bags,mobile,SA
1137,S1137,2024-01-11 21:52:00,checkout,mobile,SA
1137,S1137,2024-01-11 21:52:00,confirmation,mobile,SA
1138,S1138,2024-09-22 20:28:00,search,mobile,IN
1138,S1138,2024-09-22 20:28:00,view_flights,mobile,IN
1138,S1138,2024-09-22 20:28:00,select_flight,mobile,IN
1138,S1138,2024-09-22 20:28:00,add_bags,mobile,IN
1138,S1138,2024-09-22 20:28:00,checkout,mobile,IN
1139,S1139,2024-11-21 15:05:00,search,mobile,IL
1139,S1139,2024-11-21 15:05:00,view_flights,mobile,IL
1139,S1139,2024-11-21 15:05:00,select_flight,mobile,IL
1139,S1139,2024-11-21 15:05:00,add_bags,mobile,IL
1139,S1139,2024-11-21 15:05:00,checkout,mobile,IL
1140,S1140,2024-06-13 21:06:00,search,desktop,DK
1140,S1140,2024-06-13 21:06:00,view_flights,desktop,DK
1140,S1140,2024-06-13 21:06:00,select_flight,desktop,DK
1140,S1140,2024-06-13 21:06:00,add_bags,desktop,DK
1141,S1141,2024-05-27 21:25:00,search,desktop,DK
1141,S1141,2024-05-27 21:25:00,view_flights,desktop,DK
1141,S1141,2024-05-27 21:25:00,select_flight,desktop,DK
1141,S1141,2024-05-27 21:25:00,add_bags,desktop,DK
1141,S1141,2024-05-27 21:25:00,checkout,desktop,DK
1142,S1142,2024-06-10 08:20:00,search,mobile,GR
1142,S1142,2024-06-10 08:20:00,view_flights,mobile,GR
1143,S1143,2024-12-02 17:29:00,search,desktop,PH
1143,S1143,2024-12-02 17:29:00,view_flights,desktop,PH
1144,S1144,2024-07-04 19:48:00,search,mobile,BR
1144,S1144,2024-07-04 19:48:00,view_flights,mobile,BR
1144,S1144,2024-07-04 19:48:00,select_flight,mobile,BR
1144,S1144,2024-07-04 19:48:00,add_bags,mobile,BR
1144,S1144,2024-07-04 19:48:00,checkout,mobile,BR
1144,S1144,2024-07-04 19:48:00,confirmation,mobile,BR
1145,S1145,2024-05-16 17:08:00,search,desktop,AU
1145,S1145,2024-05-16 17:08:00,view_flights,desktop,AU
1145,S1145,2024-05-16 17:08:00,select_flight,desktop,AU
1146,S1146,2024-01-15 20:38:00,search,desktop,MY
1146,S1146,2024-01-15 20:38:00,view_flights,desktop,MY
1147,S1147,2024-01-08 17:26:00,search,mobile,NL
1147,S1147,2024-01-08 17:26:00,view_flights,mobile,NL
1147,S1147,2024-01-08 17:26:00,select_flight,mobile,NL
1147,S1147,2024-01-08 17:26:00,add_bags,mobile,NL
1147,S1147,2024-01-08 17:26:00,checkout,mobile,NL
1147,S1147,2024-01-08 17:26:00,confirmation,mobile,NL
1148,S1148,2024-03-01 20:53:00,search,mobile,ES
1148,S1148,2024-03-01 20:53:00,view_flights,mobile,ES
1148,S1148,2024-03-01 20:53:00,select_flight,mobile,ES
1148,S1148,2024-03-01 20:53:00,add_bags,mobile,ES
1148,S1148,2024-03-01 20:53:00,checkout,mobile,ES
1149,S1149,2024-12-27 08:26:00,search,desktop,AE
1149,S1149,2024-12-27 08:26:00,view_flights,desktop,AE
1149,S1149,2024-12-27 08:26:00,select_flight,desktop,AE
1149,S1149,2024-12-27 08:26:00,add_bags,desktop,AE
1149,S1149,2024-12-27 08:26:00,checkout,desktop,AE
1149,S1149,2024-12-27 08:26:00,confirmation,desktop,AE
1150,S1150,2024-10-09 04:24:00,search,desktop,RU
1150,S1150,2024-10-09 04:24:00,view_flights,desktop,RU
1150,S1150,2024-10-09 04:24:00,select_flight,desktop,RU
1150,S1150,2024-10-09 04:24:00,add_bags,desktop,RU
1150,S1150,2024-10-09 04:24:00,checkout,desktop,RU
1151,S1151,2024-07-31 10:59:00,search,mobile,DE
1151,S1151,2024-07-31 10:59:00,view_flights,mobile,DE
1151,S1151,2024-07-31 10:59:00,select_flight,mobile,DE
1151,S1151,2024-07-31 10:59:00,add_bags,mobile,DE
1152,S1152,2024-06-01 18:37:00,search,desktop,US
1152,S1152,2024-06-01 18:37:00,view_flights,desktop,US
1152,S1152,2024-06-01 18:37:00,select_flight,desktop,US
1152,S1152,2024-06-01 18:37:00,add_bags,desktop,US
1153,S1153,2024-09-04 11:21:00,search,mobile,PT
1153,S1153,2024-09-04 11:21:00,view_flights,mobile,PT
1153,S1153,2024-09-04 11:21:00,select_flight,mobile,PT
1153,S1153,2024-09-04 11:21:00,add_bags,mobile,PT
1153,S1153,2024-09-04 11:21:00,checkout,mobile,PT
1153,S1153,2024-09-04 11:21:00,confirmation,mobile,PT
1154,S1154,2024-04-06 22:15:00,search,desktop,GR
1154,S1154,2024-04-06 22:15:00,view_flights,desktop,GR
1154,S1154,2024-04-06 22:15:00,select_flight,desktop,GR
1154,S1154,2024-04-06 22:15:00,add_bags,desktop,GR
1155,S1155,2024-01-23 10:47:00,search,desktop,ZA
1155,S1155,2024-01-23 10:47:00,view_flights,desktop,ZA
1155,S1155,2024-01-23 10:47:00,select_flight,desktop,ZA
1155,S1155,2024-01-23 10:47:00,add_bags,desktop,ZA
1155,S1155,2024-01-23 10:47:00,checkout,desktop,ZA
1156,S1156,2024-09-10 01:08:00,search,desktop,NO
1156,S1156,2024-09-10 01:08:00,view_flights,desktop,NO
1156,S1156,2024-09-10 01:08:00,select_flight,desktop,NO
1157,S1157,2024-02-21 16:58:00,search,desktop,IT
1157,S1157,2024-02-21 16:58:00,view_flights,desktop,IT
1157,S1157,2024-02-21 16:58:00,select_flight,desktop,IT
1157,S1157,2024-02-21 16:58:00,add_bags,desktop,IT
1157,S1157,2024-02-21 16:58:00,checkout,desktop,IT
1158,S1158,2024-12-01 04:04:00,search,mobile,CN
1158,S1158,2024-12-01 04:04:00,view_flights,mobile,CN
1158,S1158,2024-12-01 04:04:00,select_flight,mobile,CN
1158,S1158,2024-12-01 04:04:00,add_bags,mobile,CN
1158,S1158,2024-12-01 04:04:00,checkout,mobile,CN
1159,S1159,2024-12-20 12:41:00,search,desktop,CH
1159,S1159,2024-12-20 12:41:00,view_flights,desktop,CH
1159,S1159,2024-12-20 12:41:00,select_flight,desktop,CH
1159,S1159,2024-12-20 12:41:00,add_bags,desktop,CH
1159,S1159,2024-12-20 12:41:00,checkout,desktop,CH
1159,S1159,2024-12-20 12:41:00,confirmation,desktop,CH
1160,S1160,2024-06-11 20:45:00,search,desktop,TR
1160,S1160,2024-06-11 20:45:00,view_flights,desktop,TR
1160,S1160,2024-06-11 20:45:00,select_flight,desktop,TR
1160,S1160,2024-06-11 20:45:00,add_bags,desktop,TR
1160,S1160,2024-06-11 20:45:00,checkout,desktop,TR
1161,S1161,2024-04-30 20:43:00,search,mobile,CL
1161,S1161,2024-04-30 20:43:00,view_flights,mobile,CL
1162,S1162,2024-02-20 20:45:00,search,mobile,FR
1162,S1162,2024-02-20 20:45:00,view_flights,mobile,FR
1162,S1162,2024-02-20 20:45:00,select_flight,mobile,FR
1162,S1162,2024-02-20 20:45:00,add_bags,mobile,FR
1162,S1162,2024-02-20 20:45:00,checkout,mobile,FR
1163,S1163,2024-01-15 01:20:00,search,desktop,KR
1163,S1163,2024-01-15 01:20:00,view_flights,desktop,KR
1163,S1163,2024-01-15 01:20:00,select_flight,desktop,KR
1163,S1163,2024-01-15 01:20:00,add_bags,desktop,KR
1164,S1164,2024-08-08 04:15:00,search,desktop,BE
1164,S1164,2024-08-08 04:15:00,view_flights,desktop,BE
1164,S1164,2024-08-08 04:15:00,select_flight,desktop,BE
1164,S1164,2024-08-08 04:15:00,add_bags,desktop,BE
1165,S1165,2024-03-28 05:05:00,search,desktop,SA
1165,S1165,2024-03-28 05:05:00,view_flights,desktop,SA
1165,S1165,2024-03-28 05:05:00,select_flight,desktop,SA
1166,S1166,2024-09-11 18:09:00,search,desktop,CL
1166,S1166,2024-09-11 18:09:00,view_flights,desktop,CL
1166,S1166,2024-09-11 18:09:00,select_flight,desktop,CL
1167,S1167,2024-05-10 21:00:00,search,desktop,SG
1167,S1167,2024-05-10 21:00:00,view_flights,desktop,SG
1167,S1167,2024-05-10 21:00:00,select_flight,desktop,SG
1167,S1167,2024-05-10 21:00:00,add_bags,desktop,SG
1167,S1167,2024-05-10 21:00:00,checkout,desktop,SG
1168,S1168,2024-02-07 14:22:00,search,desktop,TR
1168,S1168,2024-02-07 14:22:00,view_flights,desktop,TR
1168,S1168,2024-02-07 14:22:00,select_flight,desktop,TR
1169,S1169,2024-08-21 09:12:00,search,desktop,PL
1169,S1169,2024-08-21 09:12:00,view_flights,desktop,PL
1169,S1169,2024-08-21 09:12:00,select_flight,desktop,PL
1169,S1169,2024-08-21 09:12:00,add_bags,desktop,PL
1170,S1170,2024-07-14 18:22:00,search,desktop,IT
1170,S1170,2024-07-14 18:22:00,view_flights,desktop,IT
1170,S1170,2024-07-14 18:22:00,select_flight,desktop,IT
1171,S1171,2024-12-03 12:17:00,search,desktop,AE
1171,S1171,2024-12-03 12:17:00,view_flights,desktop,AE
1172,S1172,2024-05-26 07:38:00,search,mobile,AR
1172,S1172,2024-05-26 07:38:00,view_flights,mobile,AR
1172,S1172,2024-05-26 07:38:00,select_flight,mobile,AR
1172,S1172,2024-05-26 07:38:00,add_bags,mobile,AR
1172,S1172,2024-05-26 07:38:00,checkout,mobile,AR
1173,S1173,2024-05-08 21:48:00,search,mobile,BR
1173,S1173,2024-05-08 21:48:00,view_flights,mobile,BR
1173,S1173,2024-05-08 21:48:00,select_flight,mobile,BR
1173,S1173,2024-05-08 21:48:00,add_bags,mobile,BR
1173,S1173,2024-05-08 21:48:00,checkout,mobile,BR
1173,S1173,2024-05-08 21:48:00,confirmation,mobile,BR
1174,S1174,2024-08-13 01:37:00,search,mobile,CA
1174,S1174,2024-08-13 01:37:00,view_flights,mobile,CA
1174,S1174,2024-08-13 01:37:00,select_flight,mobile,CA
1174,S1174,2024-08-13 01:37:00,add_bags,mobile,CA
1175,S1175,2024-06-16 23:26:00,search,mobile,FR
1175,S1175,2024-06-16 23:26:00,view_flights,mobile,FR
1175,S1175,2024-06-16 23:26:00,select_flight,mobile,FR
1175,S1175,2024-06-16 23:26:00,add_bags,mobile,FR
1176,S1176,2024-07-06 16:32:00,search,mobile,JP
1176,S1176,2024-07-06 16:32:00,view_flights,mobile,JP
1176,S1176,2024-07-06 16:32:00,select_flight,mobile,JP
1176,S1176,2024-07-06 16:32:00,add_bags,mobile,JP
1176,S1176,2024-07-06 16:32:00,checkout,mobile,JP
1176,S1176,2024-07-06 16:32:00,confirmation,mobile,JP
1177,S1177,2024-05-31 23:55:00,search,mobile,SG
1177,S1177,2024-05-31 23:55:00,view_flights,mobile,SG
1177,S1177,2024-05-31 23:55:00,select_flight,mobile,SG
1177,S1177,2024-05-31 23:55:00,add_bags,mobile,SG
1177,S1177,2024-05-31 23:55:00,checkout,mobile,SG
1178,S1178,2024-03-13 07:55:00,search,mobile,GR
1178,S1178,2024-03-13 07:55:00,view_flights,mobile,GR
1179,S1179,2024-01-08 08:34:00,search,desktop,FR
1179,S1179,2024-01-08 08:34:00,view_flights,desktop,FR
1179,S1179,2024-01-08 08:34:00,select_flight,desktop,FR
1179,S1179,2024-01-08 08:34:00,add_bags,desktop,FR
1179,S1179,2024-01-08 08:34:00,checkout,desktop,FR
1180,S1180,2024-10-26 12:52:00,search,desktop,IE
1180,S1180,2024-10-26 12:52:00,view_flights,desktop,IE
1180,S1180,2024-10-26 12:52:00,select_flight,desktop,IE
1180,S1180,2024-10-26 12:52:00,add_bags,desktop,IE
1181,S1181,2024-01-13 19:56:00,search,mobile,ZA
1181,S1181,2024-01-13 19:56:00,view_flights,mobile,ZA
1181,S1181,2024-01-13 19:56:00,select_flight,mobile,ZA
1181,S1181,2024-01-13 19:56:00,add_bags,mobile,ZA
1181,S1181,2024-01-13 19:56:00,checkout,mobile,ZA
1182,S1182,2024-11-27 02:40:00,search,desktop,CL
1182,S1182,2024-11-27 02:40:00,view_flights,desktop,CL
1182,S1182,2024-11-27 02:40:00,select_flight,desktop,CL
1183,S1183,2024-03-12 01:02:00,search,desktop,DK
1183,S1183,2024-03-12 01:02:00,view_flights,desktop,DK
1184,S1184,2024-04-30 17:08:00,search,desktop,ES
1184,S1184,2024-04-30 17:08:00,view_flights,desktop,ES
1185,S1185,2024-08-02 18:47:00,search,desktop,IE
1185,S1185,2024-08-02 18:47:00,view_flights,desktop,IE
1185,S1185,2024-08-02 18:47:00,select_flight,desktop,IE
1185,S1185,2024-08-02 18:47:00,add_bags,desktop,IE
1185,S1185,2024-08-02 18:47:00,checkout,desktop,IE
1185,S1185,2024-08-02 18:47:00,confirmation,desktop,IE
1186,S1186,2024-11-11 13:17:00,search,desktop,IT
1186,S1186,2024-11-11 13:17:00,view_flights,desktop,IT
1186,S1186,2024-11-11 13:17:00,select_flight,desktop,IT
1186,S1186,2024-11-11 13:17:00,add_bags,desktop,IT
1186,S1186,2024-11-11 13:17:00,checkout,desktop,IT
1187,S1187,2024-08-15 07:54:00,search,desktop,MX
1187,S1187,2024-08-15 07:54:00,view_flights,desktop,MX
1187,S1187,2024-08-15 07:54:00,select_flight,desktop,MX
1187,S1187,2024-08-15 07:54:00,add_bags,desktop,MX
1187,S1187,2024-08-15 07:54:00,checkout,desktop,MX
1188,S1188,2024-11-26 11:03:00,search,mobile,IE
1188,S1188,2024-11-26 11:03:00,view_flights,mobile,IE
1188,S1188,2024-11-26 11:03:00,select_flight,mobile,IE
1188,S1188,2024-11-26 11:03:00,add_bags,mobile,IE
1188,S1188,2024-11-26 11:03:00,checkout,mobile,IE
1188,S1188,2024-11-26 11:03:00,confirmation,mobile,IE
1189,S1189,2024-08-20 02:42:00,search,desktop,BR
1189,S1189,2024-08-20 02:42:00,view_flights,desktop,BR
1190,S1190,2024-05-04 04:50:00,search,mobile,AU
1190,S1190,2024-05-04 04:50:00,view_flights,mobile,AU
1190,S1190,2024-05-04 04:50:00,select_flight,mobile,AU
1190,S1190,2024-05-04 04:50:00,add_bags,mobile,AU
1191,S1191,2024-04-16 18:13:00,search,mobile,DE
1191,S1191,2024-04-16 18:13:00,view_flights,mobile,DE
1191,S1191,2024-04-16 18:13:00,select_flight,mobile,DE
1191,S1191,2024-04-16 18:13:00,add_bags,mobile,DE
1191,S1191,2024-04-16 18:13:00,checkout,mobile,DE
1191,S1191,2024-04-16 18:13:00,confirmation,mobile,DE
1192,S1192,2024-01-02 08:54:00,search,desktop,CN
1192,S1192,2024-01-02 08:54:00,view_flights,desktop,CN
1192,S1192,2024-01-02 08:54:00,select_flight,desktop,CN
1192,S1192,2024-01-02 08:54:00,add_bags,desktop,CN
1192,S1192,2024-01-02 08:54:00,checkout,desktop,CN
1192,S1192,2024-01-02 08:54:00,confirmation,desktop,CN
1193,S1193,2024-03-30 03:42:00,search,mobile,TR
1193,S1193,2024-03-30 03:42:00,view_flights,mobile,TR
1193,S1193,2024-03-30 03:42:00,select_flight,mobile,TR
1193,S1193,2024-03-30 03:42:00,add_bags,mobile,TR
1194,S1194,2024-05-01 18:20:00,search,mobile,US
1194,S1194,2024-05-01 18:20:00,view_flights,mobile,US
1194,S1194,2024-05-01 18:20:00,select_flight,mobile,US
1194,S1194,2024-05-01 18:20:00,add_bags,mobile,US
1195,S1195,2024-03-05 23:26:00,search,mobile,SG
1195,S1195,2024-03-05 23:26:00,view_flights,mobile,SG
1196,S1196,2024-08-17 11:32:00,search,mobile,DE
1196,S1196,2024-08-17 11:32:00,view_flights,mobile,DE
1196,S1196,2024-08-17 11:32:00,select_flight,mobile,DE
1196,S1196,2024-08-17 11:32:00,add_bags,mobile,DE
1196,S1196,2024-08-17 11:32:00,checkout,mobile,DE
1197,S1197,2024-04-23 19:02:00,search,mobile,PT
1197,S1197,2024-04-23 19:02:00,view_flights,mobile,PT
1197,S1197,2024-04-23 19:02:00,select_flight,mobile,PT
1197,S1197,2024-04-23 19:02:00,add_bags,mobile,PT
1197,S1197,2024-04-23 19:02:00,checkout,mobile,PT
1197,S1197,2024-04-23 19:02:00,confirmation,mobile,PT
1198,S1198,2024-02-01 15:54:00,search,desktop,GR
1198,S1198,2024-02-01 15:54:00,view_flights,desktop,GR
1199,S1199,2024-12-30 14:04:00,search,desktop,IT
1199,S1199,2024-12-30 14:04:00,view_flights,desktop,IT
1199,S1199,2024-12-30 14:04:00,select_flight,desktop,IT
1199,S1199,2024-12-30 14:04:00,add_bags,desktop,IT
1199,S1199,2024-12-30 14:04:00,checkout,desktop,IT
1200,S1200,2024-02-03 04:17:00,search,desktop,AR
1200,S1200,2024-02-03 04:17:00,view_flights,desktop,AR
1200,S1200,2024-02-03 04:17:00,select_flight,desktop,AR
1201,S1201,2024-09-28 09:29:00,search,desktop,NO
1201,S1201,2024-09-28 09:29:00,view_flights,desktop,NO
1201,S1201,2024-09-28 09:29:00,select_flight,desktop,NO
1201,S1201,2024-09-28 09:29:00,add_bags,desktop,NO
1201,S1201,2024-09-28 09:29:00,checkout,desktop,NO
1201,S1201,2024-09-28 09:29:00,confirmation,desktop,NO
1202,S1202,2024-12-01 20:56:00,search,desktop,IT
1202,S1202,2024-12-01 20:56:00,view_flights,desktop,IT
1203,S1203,2024-04-26 13:21:00,search,mobile,PL
1203,S1203,2024-04-26 13:21:00,view_flights,mobile,PL
1203,S1203,2024-04-26 13:21:00,select_flight,mobile,PL
1203,S1203,2024-04-26 13:21:00,add_bags,mobile,PL
1203,S1203,2024-04-26 13:21:00,checkout,mobile,PL
1204,S1204,2024-06-09 13:20:00,search,desktop,DK
1204,S1204,2024-06-09 13:20:00,view_flights,desktop,DK
1205,S1205,2024-02-04 02:53:00,search,desktop,CN
1205,S1205,2024-02-04 02:53:00,view_flights,desktop,CN
1205,S1205,2024-02-04 02:53:00,select_flight,desktop,CN
1205,S1205,2024-02-04 02:53:00,add_bags,desktop,CN
1205,S1205,2024-02-04 02:53:00,checkout,desktop,CN
1206,S1206,2024-07-09 04:35:00,search,mobile,PL
1206,S1206,2024-07-09 04:35:00,view_flights,mobile,PL
1207,S1207,2024-06-30 21:48:00,search,desktop,ES
1207,S1207,2024-06-30 21:48:00,view_flights,desktop,ES
1207,S1207,2024-06-30 21:48:00,select_flight,desktop,ES
1207,S1207,2024-06-30 21:48:00,add_bags,desktop,ES
1207,S1207,2024-06-30 21:48:00,checkout,desktop,ES
1208,S1208,2024-06-08 11:06:00,search,mobile,AE
1208,S1208,2024-06-08 11:06:00,view_flights,mobile,AE
1208,S1208,2024-06-08 11:06:00,select_flight,mobile,AE
1208,S1208,2024-06-08 11:06:00,add_bags,mobile,AE
1208,S1208,2024-06-08 11:06:00,checkout,mobile,AE
1208,S1208,2024-06-08 11:06:00,confirmation,mobile,AE
1209,S1209,2024-04-24 03:22:00,search,mobile,CN
1209,S1209,2024-04-24 03:22:00,view_flights,mobile,CN
1209,S1209,2024-04-24 03:22:00,select_flight,mobile,CN
1209,S1209,2024-04-24 03:22:00,add_bags,mobile,CN
1209,S1209,2024-04-24 03:22:00,checkout,mobile,CN
1210,S1210,2024-10-20 07:51:00,search,desktop,ES
1210,S1210,2024-10-20 07:51:00,view_flights,desktop,ES
1210,S1210,2024-10-20 07:51:00,select_flight,desktop,ES
1210,S1210,2024-10-20 07:51:00,add_bags,desktop,ES
1211,S1211,2024-01-15 05:17:00,search,mobile,AR
1211,S1211,2024-01-15 05:17:00,view_flights,mobile,AR
1211,S1211,2024-01-15 05:17:00,select_flight,mobile,AR
1211,S1211,2024-01-15 05:17:00,add_bags,mobile,AR
1212,S1212,2024-04-02 04:36:00,search,desktop,BE
1212,S1212,2024-04-02 04:36:00,view_flights,desktop,BE
1213,S1213,2024-02-16 23:33:00,search,mobile,CN
1213,S1213,2024-02-16 23:33:00,view_flights,mobile,CN
1214,S1214,2024-06-23 05:23:00,search,desktop,DK
1214,S1214,2024-06-23 05:23:00,view_flights,desktop,DK
1214,S1214,2024-06-23 05:23:00,select_flight,desktop,DK
1214,S1214,2024-06-23 05:23:00,add_bags,desktop,DK
1214,S1214,2024-06-23 05:23:00,checkout,desktop,DK
1215,S1215,2024-02-13 01:09:00,search,desktop,SA
1215,S1215,2024-02-13 01:09:00,view_flights,desktop,SA
1215,S1215,2024-02-13 01:09:00,select_flight,desktop,SA
1215,S1215,2024-02-13 01:09:00,add_bags,desktop,SA
1215,S1215,2024-02-13 01:09:00,checkout,desktop,SA
1215,S1215,2024-02-13 01:09:00,confirmation,desktop,SA
1216,S1216,2024-08-14 21:27:00,search,mobile,FR
1216,S1216,2024-08-14 21:27:00,view_flights,mobile,FR
1216,S1216,2024-08-14 21:27:00,select_flight,mobile,FR
1216,S1216,2024-08-14 21:27:00,add_bags,mobile,FR
1217,S1217,2024-04-20 16:07:00,search,desktop,DK
1217,S1217,2024-04-20 16:07:00,view_flights,desktop,DK
1217,S1217,2024-04-20 16:07:00,select_flight,desktop,DK
1217,S1217,2024-04-20 16:07:00,add_bags,desktop,DK
1218,S1218,2024-12-13 21:37:00,search,desktop,ES
1218,S1218,2024-12-13 21:37:00,view_flights,desktop,ES
1218,S1218,2024-12-13 21:37:00,select_flight,desktop,ES
1218,S1218,2024-12-13 21:37:00,add_bags,desktop,ES
1219,S1219,2024-07-21 19:03:00,search,desktop,CA
1219,S1219,2024-07-21 19:03:00,view_flights,desktop,CA
1219,S1219,2024-07-21 19:03:00,select_flight,desktop,CA
1220,S1220,2024-03-11 08:18:00,search,mobile,NL
1220,S1220,2024-03-11 08:18:00,view_flights,mobile,NL
1220,S1220,2024-03-11 08:18:00,select_flight,mobile,NL
1221,S1221,2024-08-08 05:08:00,search,mobile,US
1221,S1221,2024-08-08 05:08:00,view_flights,mobile,US
1221,S1221,2024-08-08 05:08:00,select_flight,mobile,US
1221,S1221,2024-08-08 05:08:00,add_bags,mobile,US
1221,S1221,2024-08-08 05:08:00,checkout,mobile,US
1222,S1222,2024-12-08 11:04:00,search,mobile,PH
1222,S1222,2024-12-08 11:04:00,view_flights,mobile,PH
